,author,text,Post ID,likes_count,replies_count,replies,media_count,media,location,geolocation,creation_time,last_scraped_time,geolocation_dict,lat,lng,location_name,replies_list,num_replies,user_by_comment,content_by_comment,likes_by_comment
10,ahfrepdom,"⚠️ La OMS ha declarado #MONKEYPOX una emergencia sanitaria mundial. Se han reportado más de 17.000 casos de la enfermedad en 75 países. Cualquiera puede contraer el virus y su principal vía de transmisión es a través del contacto cercano con una persona infectada.

❗¿Qué hacer?: evita el contacto estrecho con personas que de quienes desconoces su estatus respecto al virus. Si tienes fiebre y lesiones en la piel, acude al servicio de salud más cercano.",CgffF33Np44,5,0,[],0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.2885-15/296013001_1011693732827668_5496689643602145807_n.jpg?stp=dst-jpg_e15&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=_5o1dASrX6AQ7kNvgGz2v3R&_nc_gid=6a91e90e041d44178a29cdff25d41f7f&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTE2NjIyODgxNjUwMjMyOA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYAagr4NrdQp3Y8lFoBe3hK-HtaAtcBFlkBSkOtxapvncw&oe=671E6A15&_nc_sid=10d13b', 'description': 'Photo by AIDS Healthcare Foundation 🇩🇴 on July 26, 2022.', 'duration': None}]",,{},2022-07-26T22:18:15.000Z,2024-10-23T00:11:44Z,{},,,,[],0,[],[],[]
11,tay_ray8869,#monkeypox,CghfUmRuFHd,,0,[],0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295932866_601973111445290_3499923773721412914_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45Mzd4MTE3MS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=TlffM5VMXYoQ7kNvgG0IW4I&_nc_gid=6e8b750d28c24182be916357fa9f7a39&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTczMDE5MDY3OTQyOTU5Nw%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYAUFY-Ap5q27gmFmBJXPUXjEq3Wh00dbHsNlNUwEyAVJw&oe=671EC0A9&_nc_sid=10d13b', 'description': 'Photo by Malcolm Taylor on July 27, 2022.', 'duration': None}]",,{},2022-07-27T16:58:44.000Z,2024-10-23T06:55:19Z,{},,,,[],0,[],[],[]
12,,,CgZlhhGF8e7,,0,[],0.0,[],,{},,2024-10-22T22:28:22Z,{},,,,[],0,[],[],[]
13,danhodapp,"Monkeypox vaccine dose #1 complete! Did it hurt? No. Was it simple and easy to get? Also no.
.
Today I drove 30 miles to Santa Clarita and and waited in line for 90 minutes. That’s actually hundreds of miles shorter than some friends from LA traveled to get the vaccine. I was also lucky to have a wait time that was less than half of the ones I’ve been hearing about this week.
.
Anyway, we can do better. And, I dunno, maybe be a good ally and listen to friends who mention they are trying to get the vaccine? It has been stressful to sort through the chaos. Feel free to DM me if you have any questions about the process!",CgX_oRMJirE,462,0,"['edroste\n 117w\nSo hard to get but got mine, thanks for raising awareness ❤️\n2 likes\nReply\nView all 1 replies', 'carrancomvp\n 117w\n❤️❤️\n1 like\nReply', 'cityvik\n 117w\n100 PERCENT!! I had to get my first dose in Toronto\n1 like\nReply\nView all 1 replies', 'rachelmsteele\n 117w\n💚💚💚\n1 like\nReply\nView all 1 replies', 'stevefiechter\n 117w\n3 hours in Encino 😵\u200d💫\n1 like\nReply\nView all 1 replies', 'redpiggybank\n 117w\nPhoenix was like 5 minutes wait… 😂\n1 like\nReply\nView all 1 replies', 'ashleyjeanward\n 117w\nGlad you were able to get one. Sorry it was such a pain.\n1 like\nReply\nView all 1 replies']",0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295102225_745931879976539_3360104763482446741_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE2NDkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=kaJ8fbIRKVwQ7kNvgGNk_Uu&_nc_gid=e0ee015b1f5546f99debe184232b8910&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4OTA1NzUzMDE0ODE3MDQzNg%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYClrSbDN8MV7ki3dUbTS5qiXWHrPUm3h4LC1JMkFQ5Gpg&oe=671E4D62&_nc_sid=10d13b', 'description': 'Photo by Dan Hodapp on July 23, 2022.', 'duration': None}]",,{},2022-07-24T00:28:38.000Z,2024-10-22T21:50:02Z,{},,,,"['edroste\n 117w\nSo hard to get but got mine, thanks for raising awareness ❤️\n2 likes\nReply\nView all 1 replies', 'carrancomvp\n 117w\n❤️❤️\n1 like\nReply', 'cityvik\n 117w\n100 PERCENT!! I had to get my first dose in Toronto\n1 like\nReply\nView all 1 replies', 'rachelmsteele\n 117w\n💚💚💚\n1 like\nReply\nView all 1 replies', 'stevefiechter\n 117w\n3 hours in Encino 😵\u200d💫\n1 like\nReply\nView all 1 replies', 'redpiggybank\n 117w\nPhoenix was like 5 minutes wait… 😂\n1 like\nReply\nView all 1 replies', 'ashleyjeanward\n 117w\nGlad you were able to get one. Sorry it was such a pain.\n1 like\nReply\nView all 1 replies']",7,"['edroste', 'carrancomvp', 'cityvik', 'rachelmsteele', 'stevefiechter', 'redpiggybank', 'ashleyjeanward']","['So hard to get but got mine, thanks for raising awareness ❤️', '❤️❤️', '100 PERCENT!! I had to get my first dose in Toronto', '💚💚💚', '3 hours in Encino 😵\u200d💫', 'Phoenix was like 5 minutes wait… 😂', 'Glad you were able to get one. Sorry it was such a pain.']","['2', '1', '1', '1', '1', '1', '1']"
14,oficialfiocruz,"No vídeo de hoje da nossa série especial sobre monkeypox, a médica infectologista do @ini_fiocruz, Marília Santini, explica o que a comunidade científica sabe atualmente sobre a transmissão do vírus.

#fiocruz #monkeypox #transmissaomonkeypox",CgfdHMLpS81,762,0,[],0.0,"[{'type': 'video', 'url': 'blob:https://www.instagram.com/a2234f56-55d3-4edc-9365-732f115b39d3', 'description': None, 'duration': None}]",,{},2022-07-26T22:08:01.000Z,2024-10-23T00:30:25Z,{},,,,[],0,[],[],[]
15,hibridamagazine,"Com mais de 18 mil casos da #varíoladosmacacos em 78 países, a Organização Mundial da Saúde pediu nesta quarta-feira que os ""homens que fazem sexo com homens"", 98% de todos os pacientes, diminuam o número de parceiros e de contatos sexuais em uma tentativa de diminuir a transmissão da doença.

Tedros Adhanom, diretor-geral da OMS, também frisou que a #monkeypox não deve ficar restrita a esse grupo e que qualquer pessoa exposta pode se infectar. Ele pediu ainda que os países cuidem da dignidade e dos direitos humanos da comunidade #LGBTQIA: ""E estigma e a discriminação podem ser tão perigosos quanto qualquer vírus e alimentar o surto"".

Leia a notícia completa no site ou nos stories.",Cgh8O9evYe_,350,0,"['rebabp\n 116w\nMais munição para a homofobia. Que desserviço. Bizarro.\nReply\nSee translation', 'lgbtqiapn_araruama\n 116w\ndesserviço que chama?\nReply\nSee translation', 'rodrigoramoshq\n 116w\nNão é só praticar sexo seguro? Precisa meter a homofobia no meio?\nReply\nSee translation\nView all 2 replies', 'karolaynnedj\n 116w\n😎\nReply', 'ialomani\n 116w\nabstenção sexual como método preventivo 🤡\nReply\nSee translation', 'reagio\n 116w\nNão dá pra ficar sóbrie por 5 minutos no Brasil\nReply\nSee translation', 'amon.junior.7\n 116w\nIt’s a sin !!! Mostra está grande absurdo que ocorreu nos anos 80.\n1 like\nReply\nSee translation', 'pedrostephan5\n 116w\nIdiota. Ninguem vai deixar de transar.tem é que produzir a vacina e vacinar as pessoas. Acolher testar e isolar os casos e tratar deles.\nReply\nSee translation\nView all 1 replies', 'ezroncandeia\n 116w\n???????\nReply', 'trajanarte\n 116w\nPalhaçada de estigma\nReply\nSee translation', 'zezinhozpa\n 116w\nMeu Deus… só pega homem com homem… haaaa o toque é diferente é??? Me deixe com estas coisas pelo amor de Deus\n4 likes\nReply\nSee translation', 'tonggoncalves\n 116w\n@fernandospork 😮😬\nReply\nView all 1 replies', 'aykqueyan\n 116w\nAté queria parar com um parceiro só, mas ninguém quer n\n1 like\nReply\nSee translation']",2.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/296033118_1514274799028890_985275687127352061_n.webp?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44MDB4ODAwLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&_nc_ohc=tgBX6tOe5mwQ7kNvgE6J1SF&_nc_gid=51d8037f4b4445d38d50dd55289d4737&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg1NzM0MDY3MDAxMjk0NA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBtkIjq2194k_xeLfcclEimV1MA7trx4FhrBchDSX-vFQ&oe=671E983A&_nc_sid=10d13b', 'description': 'Photo by Revista Híbrida on July 27, 2022.', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/296063050_591864142377595_7168321576767753749_n.webp?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44MDB4ODAwLnNkci5mMjkzNTAuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=d0gSV7XbccEQ7kNvgEQ1SYP&_nc_gid=51d8037f4b4445d38d50dd55289d4737&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg1NzM0MDgxMjYyMDA5NQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYAtApAgcJq27OwDK-YP82T3nTlEwRb37Q4o_Iil2xVPtw&oe=671EBF4F&_nc_sid=10d13b', 'description': 'Photo by Revista Híbrida on July 27, 2022.', 'duration': None}]",,{},2022-07-27T21:11:22.000Z,2024-10-23T03:40:06Z,{},,,,"['rebabp\n 116w\nMais munição para a homofobia. Que desserviço. Bizarro.\nReply\nSee translation', 'lgbtqiapn_araruama\n 116w\ndesserviço que chama?\nReply\nSee translation', 'rodrigoramoshq\n 116w\nNão é só praticar sexo seguro? Precisa meter a homofobia no meio?\nReply\nSee translation\nView all 2 replies', 'karolaynnedj\n 116w\n😎\nReply', 'ialomani\n 116w\nabstenção sexual como método preventivo 🤡\nReply\nSee translation', 'reagio\n 116w\nNão dá pra ficar sóbrie por 5 minutos no Brasil\nReply\nSee translation', 'amon.junior.7\n 116w\nIt’s a sin !!! Mostra está grande absurdo que ocorreu nos anos 80.\n1 like\nReply\nSee translation', 'pedrostephan5\n 116w\nIdiota. Ninguem vai deixar de transar.tem é que produzir a vacina e vacinar as pessoas. Acolher testar e isolar os casos e tratar deles.\nReply\nSee translation\nView all 1 replies', 'ezroncandeia\n 116w\n???????\nReply', 'trajanarte\n 116w\nPalhaçada de estigma\nReply\nSee translation', 'zezinhozpa\n 116w\nMeu Deus… só pega homem com homem… haaaa o toque é diferente é??? Me deixe com estas coisas pelo amor de Deus\n4 likes\nReply\nSee translation', 'tonggoncalves\n 116w\n@fernandospork 😮😬\nReply\nView all 1 replies', 'aykqueyan\n 116w\nAté queria parar com um parceiro só, mas ninguém quer n\n1 like\nReply\nSee translation']",13,"['rebabp', 'lgbtqiapn_araruama', 'rodrigoramoshq', 'karolaynnedj', 'ialomani', 'reagio', 'amon.junior.7', 'pedrostephan5', 'ezroncandeia', 'trajanarte', 'zezinhozpa', 'tonggoncalves', 'aykqueyan']","['Mais munição para a homofobia. Que desserviço. Bizarro.', 'desserviço que chama?', 'Não é só praticar sexo seguro? Precisa meter a homofobia no meio?', '😎', 'abstenção sexual como método preventivo 🤡', 'Não dá pra ficar sóbrie por 5 minutos no Brasil', 'It’s a sin !!! Mostra está grande absurdo que ocorreu nos anos 80.', 'Idiota. Ninguem vai deixar de transar.tem é que produzir a vacina e vacinar as pessoas. Acolher testar e isolar os casos e tratar deles.', '???????', 'Palhaçada de estigma', 'Meu Deus… só pega homem com homem… haaaa o toque é diferente é??? Me deixe com estas coisas pelo amor de Deus', '@fernandospork 😮😬', 'Até queria parar com um parceiro só, mas ninguém quer n']","[0, 0, 0, 0, 0, 0, '1', 0, 0, 0, '4', 0, '1']"
16,,,CghfjRfAEYi,,0,,,[],,{},,2024-10-23T13:16:06Z,{},,,,[],0,[],[],[]
17,realworldnp,"Repost via @wokedoctors MONKEYPOX IS NOT A SEXUALLY TRANSMITTED DISEASE.

Monkeypox is also not a “gay disease”

This is disinformation. This narrative is irresponsible and it is dangerous. We have got to do better than that.

We are NOT going to use this global EMERGENCY to turn on the gay community like we did during the early days of America’s AIDS crisis.

Please help us fight against this harmful narrative.

Share, comment, repost.

#monkeypox #who #worldhealthorganization #globalhealth #globalhealthemergency #publichealth #doctor #physician #infectiousdisease #emergency #health #breakingnews #breakingnews🚨 #lgbt #lgbtq #lgbtq🌈 #lgbtpride #lgbtqia #gay #gaymen #gaypride #gayman #lesbianpride #pridemonth #pride #trans #transisbeautiful #translivesmatter #loveislove #breakthestigma",CgcCm6cu_a0,272,0,[],9.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295315663_438540268167416_4886886316167490978_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=1Lu_nQYJK9wQ7kNvgHnn2dC&_nc_gid=8d9c824c880a46bdaec0a9c35fb4d5f8&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MDE5NjUyNDcwNzA3MzIwNQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYCnttgOQexavOqz6HMfSAyYptOSTEgC1Q65yfwUHPI3cQ&oe=671E6B28&_nc_sid=10d13b', 'description': 'Photo by Real World NP LLC | Liz, FNP on July 25, 2022.', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295736645_172633961963899_2709345327133075808_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=T8Cy-wTgsj0Q7kNvgFLKa51&_nc_gid=8d9c824c880a46bdaec0a9c35fb4d5f8&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MDE5NjUyNDkxNjczNDczMg%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBAWXM-EHDF5HiyNLfIfXYYjLm-Xwc0Nim3dA3VzX6t4w&oe=671E5853&_nc_sid=10d13b', 'description': 'Photo by Real World NP LLC | Liz, FNP on July 25, 2022.', 'duration': None}]",,{},2022-07-25T14:11:37.000Z,2024-10-22T23:07:18Z,{},,,,[],0,[],[],[]
18,christianjournalmedia,#monkeypox #cdc #trustthescience #premaritalsex #adultery #hiv #covid #disease #vaccine #pervert,Cgh5bZTOY23,45,0,"['therealdarrenwright\n 116w\nAnd take this mandatory vax!\nReply', ""storm_is_here_2\n 116w\nHe's gay\n1 like\nReply""]",0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295696344_209698464824645_2111899451570406498_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgzeDExMTguc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=Wf1fJqec9qcQ7kNvgGPGzWM&_nc_gid=f658e95d45904474b38643c8abe8b128&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg0NTAwNjk5MTY1ODQyMw%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYA3zdHwc5obe0wCxfaKoQK5A7CI03JjNzhm-u-1EYIOdw&oe=671E906C&_nc_sid=10d13b', 'description': 'Photo by The Christian Journal on July 27, 2022.', 'duration': None}]",,{},2022-07-27T20:46:51.000Z,2024-10-23T03:21:47Z,{},,,,"['therealdarrenwright\n 116w\nAnd take this mandatory vax!\nReply', ""storm_is_here_2\n 116w\nHe's gay\n1 like\nReply""]",2,"['therealdarrenwright', 'storm_is_here_2']","['And take this mandatory vax!', ""He's gay""]","[0, '1']"
19,,,CghdyP1vxXJ,,0,,,[],,{},,2024-10-23T13:24:15Z,{},,,,[],0,[],[],[]
20,maricampagnoli,"📍A nota técnica da Anvisa lançada no dia 26/07/2022 trouxe algumas atualizações e orientações que nós controladores já conhecemos bem...

💉Com a grande variedade de cateteres intravenosos disponíveis, existe um risco maior de de complicações, como:  infecção local e sistêmica, flebite, tromboflebite, oclusão, trombose e lesão por pressão (LPP) relacionada a dispositivo para a saúde, entre outros. 

🎯Para evitarmos esses riscos, com base no controle de infecção, temos algumas medidas já conhecidas até por nós. 

🙋🏽‍♀️Mas conta aqui nos comentários, diante de todas essas medidas, qual você acha a mais difícil de implementar no seu trabalho?

📚Referência: Nota técnica Anvisa número 04/2022.
.
.
.
.
.
.
.
.
#ccih #ccihemfoco #infecçãohospitalar #infectologia #kpc #enfermagem #infecção #prevençãodeinfeção #qualidadeemsaude
#qualidade #infecto
#oms #higienedemaos
#hospital #enfermeira #enfermeiraccih
#tiposdeprecaucao #precaucaodecontato #contaminaçao #virus #bacteriaresistente #varioladomacaco
#monkeypox #anvisa #notatecnica #cateter",Cgh-cDAPo_s,112,0,[],7.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295777522_1237142627050890_3918036229423104752_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=cuNNaQnjjPQQ7kNvgGKtj6n&_nc_gid=b8a858c67ae741f5afb12f06ee5e9f4b&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg2NzAzNjc2MDEyMDQxOA%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYCEkYWLgiqwyz4g3Qdf9VEUM1vmSa88T5qXC2kRCbmPJg&oe=671E9EAE&_nc_sid=10d13b', 'description': 'Photo shared by Marianne Campagnoli | Consultora em Controle de Infecção on July 27, 2022 tagging @mariannecampagnoli.', 'duration': None}, {'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/295935341_611958780249519_4472486133251669056_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=e8YBjMpxR6gQ7kNvgEk9eJ8&_nc_gid=b8a858c67ae741f5afb12f06ee5e9f4b&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg2NzAzNjU4Mzg0MjkzMQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBCSNb2dqK8Yhq-_CTs4ZvxMCZn80Zw2jJBjj7kXlsezg&oe=671E9CA9&_nc_sid=10d13b', 'description': 'Photo by Marianne Campagnoli | Consultora em Controle de Infecção on July 27, 2022.', 'duration': None}]",,{},2022-07-27T22:52:03.000Z,2024-10-23T03:06:42Z,{},,,,[],0,[],[],[]
21,portal_ig,"Diante do aumento no número de casos da varíola dos macacos (monkeypox) , a Organização Mundial de Saúde recomendou nesta quarta-feira que as pessoas reduzam o número de parceiros sexuais e reconsiderem novas relações. Saiba mais no link da bio.

📷: Centro de Controle de Doenças/Divulgação - 20/05/2022

#PortaliG #VarioladosMacacos #OMS #HIV #Monkeypox",CgiFEOKI8sX,285,0,"['robitalavera\n 116w\nAo invés de aconselhar redução de parceiro, por que não dão logo a vacina???? Vão esperar nova pandemia!\nReply\nSee translation', 'raquelandradeimagemeestilo\n 116w\n😂😂😂😂😂😂\nReply', 'alivia_com_poesia\n 116w\n😂😂😂😂\nReply', 'pedrostephan5\n 116w\nNa época da epidemia da aids vieram com o mesmo papo e nao funcionou. Tem que ter VACINA PARA TODOS testagem e tratamento e isolamento pros doentes.\n2 likes\nReply\nSee translation', 'marcos_nunesilva\n 116w\nAcho que é uma obra divina Deus no comando 👏👏👏👏👏👏\n1 like\nReply\nSee translation', 'tiago.dovale.543\n 116w\nSigam a ciência 🙏\nReply\nSee translation', 'fono.kleverson\n 116w\nSerá fácil kkkk não tenho ninguém kkkk\n2 likes\nReply\nSee translation']",0.0,"[{'type': 'img', 'url': 'https://scontent.cdninstagram.com/v/t51.29350-15/296200864_167756145782376_4063603357448028508_n.jpg?stp=dst-jpg_e35&cb=9b69d9bc-1c402c4c&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&_nc_ohc=keVArVnxhagQ7kNvgFPKFJU&_nc_gid=0eb14635091a437e8edb883dcc925696&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg5MTg5NjE5MTAzODI0NTY1NQ%3D%3D.3-ccb7-5-cb9b69d9bc-1c402c4c&oh=00_AYBkQktUftFtvkO3S9itNEUseYhZF3xQOiFrrPIR3PCgoA&oe=671E9C5A&_nc_sid=10d13b', 'description': 'Photo by iG on July 27, 2022.', 'duration': None}]",,{},2022-07-27T22:28:33.000Z,2024-10-23T01:55:28Z,{},,,,"['robitalavera\n 116w\nAo invés de aconselhar redução de parceiro, por que não dão logo a vacina???? Vão esperar nova pandemia!\nReply\nSee translation', 'raquelandradeimagemeestilo\n 116w\n😂😂😂😂😂😂\nReply', 'alivia_com_poesia\n 116w\n😂😂😂😂\nReply', 'pedrostephan5\n 116w\nNa época da epidemia da aids vieram com o mesmo papo e nao funcionou. Tem que ter VACINA PARA TODOS testagem e tratamento e isolamento pros doentes.\n2 likes\nReply\nSee translation', 'marcos_nunesilva\n 116w\nAcho que é uma obra divina Deus no comando 👏👏👏👏👏👏\n1 like\nReply\nSee translation', 'tiago.dovale.543\n 116w\nSigam a ciência 🙏\nReply\nSee translation', 'fono.kleverson\n 116w\nSerá fácil kkkk não tenho ninguém kkkk\n2 likes\nReply\nSee translation']",7,"['robitalavera', 'raquelandradeimagemeestilo', 'alivia_com_poesia', 'pedrostephan5', 'marcos_nunesilva', 'tiago.dovale.543', 'fono.kleverson']","['Ao invés de aconselhar redução de parceiro, por que não dão logo a vacina???? Vão esperar nova pandemia!', '😂😂😂😂😂😂', '😂😂😂😂', 'Na época da epidemia da aids vieram com o mesmo papo e nao funcionou. Tem que ter VACINA PARA TODOS testagem e tratamento e isolamento pros doentes.', 'Acho que é uma obra divina Deus no comando 👏👏👏👏👏👏', 'Sigam a ciência 🙏', 'Será fácil kkkk não tenho ninguém kkkk']","[0, 0, 0, '2', '1', 0, '2']"
